magnitude_bin,episode_id,anchor_event_id,anchor_time_utc,anchor_magnitude,maximum_magnitude,member_count,member_time_min_utc,member_time_max_utc,member_event_ids_sha256,member_event_ids
m5_6,5930649ee0a794e7b012a11d30ecebbe538217ea5f1fabc40f4ff18a6a1731cf,eqv1_4d3sy7or4uca363prht5nrispl,2003-06-04T16:28:42Z,5.2,5.2,1,2003-06-04T16:28:42Z,2003-06-04T16:28:42Z,bd9544d087f7c08b46ffe412172b6fbe960e25e8cae603b2ec34fbdca7ece0b8,eqv1_4d3sy7or4uca363prht5nrispl
m5_6,838097c3222d2599492f8bc36f5207cf336afd3cd860a1b4425b127ebc714a40,eqv1_a7hhqk7jb2aey2hoijp6oj3hkz,2003-08-16T10:58:43Z,5.9,5.9,1,2003-08-16T10:58:43Z,2003-08-16T10:58:43Z,13f6c0093e62caa5dc545eb3bc249417c06a2d8f05f499c865cc738c1ee21c61,eqv1_a7hhqk7jb2aey2hoijp6oj3hkz
m5_6,4d7986739377b437941cf944f6ad3a83f1984e18118f416fefb5645b4cf83534,eqv1_jzpsblqixdgpk6bab6vxg4t3ku,2003-08-18T09:03:04Z,5.7,5.7,1,2003-08-18T09:03:04Z,2003-08-18T09:03:04Z,6b73a7e1994f97d3d74ea6e84c5ee4a05e52cea2365db6f43ef41f98aeb13c65,eqv1_jzpsblqixdgpk6bab6vxg4t3ku
m5_6,3a9b78693fa13e65886642633e6982b53f7751f550816e09507144296ce9cb02,eqv1_7oai24t4z7hv2dneh2whnqviiw,2003-08-21T02:17:51Z,5.0,5.0,1,2003-08-21T02:17:51Z,2003-08-21T02:17:51Z,90743647d7c47d94e34084e7903e97b0d585515076cc7b8336496674a5b01c5e,eqv1_7oai24t4z7hv2dneh2whnqviiw
m5_6,3ea97b30913a8de09b9aaa3d562ea876951e83baaa9d0b659eb872c367e248b3,eqv1_oluty2gw2mh6qrywoqt7npvsz4,2003-09-01T23:16:33Z,5.9,5.9,1,2003-09-01T23:16:33Z,2003-09-01T23:16:33Z,3baaeae820f2224e8e7e99cc18e4f18f563d7c2f411e0f65300626ca9b548627,eqv1_oluty2gw2mh6qrywoqt7npvsz4
m5_6,787601ad745bca3389b5dd09d186ea232cbe3ae088c54e6be65e0586c7eaddb4,eqv1_s4pvi7blp4x7ti2m5yjluvyng6,2003-10-25T12:48:03Z,5.8,5.8,1,2003-10-25T12:48:03Z,2003-10-25T12:48:03Z,36662e3061abbf331b390153abe5a9dc811c78834c9edbc0fc3a6cb56ffb58f9,eqv1_s4pvi7blp4x7ti2m5yjluvyng6
m5_6,2296ed8227603db4f0486e7314bc23407c06f8819c1c8b999c546a3c2b7c3cd6,eqv1_lpxeduq2zwbyrfa42liyd2m23i,2003-11-13T02:35:09Z,5.2,5.2,1,2003-11-13T02:35:09Z,2003-11-13T02:35:09Z,da3fc78ec0fb0ecfe49d259a6562338894a9b41e87774fc469a830ee11a1b009,eqv1_lpxeduq2zwbyrfa42liyd2m23i
m5_6,b70090a84abf1a064e32f9c31498214559de5f3f4024f04a649372da8058e208,eqv1_frnbak6g5uocggliaw7rr2lwic,2003-11-14T18:49:43Z,5.1,5.1,2,2003-11-14T18:49:43Z,2003-11-26T13:38:59Z,b14f9ffa9a7904a7d280545eae28691973654621d7c639de02b024cf2dd5eee9,eqv1_frnbak6g5uocggliaw7rr2lwic|eqv1_zsm2yemxbqkhbs2nw4qfud6o33
m5_6,5edddeb77d13d900781f4fb1ef7d35c455df28418f8c4c88141d1cea2889e9da,eqv1_2v2eo667ocvs46mmxd26xngrfv,2004-02-24T20:21:51Z,5.0,5.2,2,2004-02-24T20:21:51Z,2004-03-16T21:23:21Z,24ff2f1b5e2a3ea1f60b29c750b21e74fbbfeb3cfaefbe88d65542bc103d91c1,eqv1_2v2eo667ocvs46mmxd26xngrfv|eqv1_4mcj5ajc5au627ozj6mttshbju
m5_6,b8b5f4c2d6c2e40ec80e6eb48558b1d8e2a55b802fd4b4a4830bce537d62a0fd,eqv1_7m6czordrengvjrswao2jp7azx,2004-03-07T13:29:47Z,5.6,5.6,1,2004-03-07T13:29:47Z,2004-03-07T13:29:47Z,6358ba53abd31d08a692341b48c06b1338317f275d8d51908a08888484c1b421,eqv1_7m6czordrengvjrswao2jp7azx
m5_6,0ada9168a2e39420c639ef4b990cacc8a6c0e068e83ce06adb5e9c1107bba92c,eqv1_er7pharcz36cjchpokktj3kxes,2004-03-24T01:53:45Z,5.9,5.9,1,2004-03-24T01:53:45Z,2004-03-24T01:53:45Z,dfeaa78f2407f3e19270a5d49d4fda9d2457041f38b07d9f8716def31f09d3a2,eqv1_er7pharcz36cjchpokktj3kxes
m5_6,217c479ae46ec74dbbe7c969d8030e227740f225d043352b9267ba5422d3496e,eqv1_cfk7yzliiuviucqvqz52ebpqga,2004-03-27T18:45:30Z,5.8,5.8,4,2004-03-27T18:45:30Z,2004-04-22T10:02:20Z,afc9546785101f5d69760199dceec17c6ea99bf224f5687c31f7c14f5dc62028,eqv1_cfk7yzliiuviucqvqz52ebpqga|eqv1_7ldxznjzysm5jfskci5xazkaop|eqv1_62vujl5tro2whyddageoqf65ln|eqv1_f455ze3gngigdudwqjnklcc2x4
m5_6,bf983403a621d4b3945f6f5ebcda7803d97f26b16e5e72917d99a16dd69486f8,eqv1_4qo6xfljrsylhhxuuadtupms5r,2004-05-04T05:05:00Z,5.5,5.9,3,2004-05-04T05:05:00Z,2004-05-10T23:27:28Z,17bef12adeb263bd19c9f44fbf1032b5658cb8995ad84e7f07373c434085210c,eqv1_4qo6xfljrsylhhxuuadtupms5r|eqv1_mqbzwpunw6o3v6wo4tjjqb3wbp|eqv1_z62jloz74rat2b4zzj2l3czrur
m5_6,6aa257c2a5aff49698f1503c4a397c194b0a56b4f45c0e02cf1db515ec808366,eqv1_fhunwpbjvhj4rwmmb4emsrqdcg,2004-05-23T07:38:11Z,5.3,5.3,1,2004-05-23T07:38:11Z,2004-05-23T07:38:11Z,a520e48e5f661159fd4626ebfd241515f6ae0e359d82c1723f20e929e4af5383,eqv1_fhunwpbjvhj4rwmmb4emsrqdcg
m5_6,61a62d7edc29597dee6dbc15568375af89adea6b84d276b3e940f7f75fe5a440,eqv1_yyuj4ptkesksutg6fieqysgzec,2004-06-29T08:11:35Z,5.3,5.3,1,2004-06-29T08:11:35Z,2004-06-29T08:11:35Z,645682235f8278129fba6cb14e3d95d5459630c3b7317eb256c8f27ae8adb92f,eqv1_yyuj4ptkesksutg6fieqysgzec
m5_6,beabf1956f8d2308d3db5b412b0c6d8f3d30fbe5e2409b32bfcdda50bc5fb903,eqv1_lpsr74bij4foo62zmf3qhmeohc,2004-07-03T14:10:48Z,5.2,5.2,1,2004-07-03T14:10:48Z,2004-07-03T14:10:48Z,6beaebfe3e7f4436cfb68c6e3537a9500bb9fbe82a092b884b7963f7e9a3af24,eqv1_lpsr74bij4foo62zmf3qhmeohc
m5_6,f0cdb8ce14da47eec5ef834651b4bce730430970fc730136db6cef3193e02399,eqv1_j653c4itz7buorcxn3jeealppq,2004-08-10T10:26:14Z,5.6,5.6,1,2004-08-10T10:26:14Z,2004-08-10T10:26:14Z,ba0d9750964cbf033ca2a3aa6566bd9cb70926675a65feff1c1cb8e6f7ee9429,eqv1_j653c4itz7buorcxn3jeealppq
m5_6,bd2a39a24427f92dbfadc8b3ce165b7e17e7e2ae8b17ae1345d4065c171daf66,eqv1_ze76rg4e5sbohne24yyu75zjd5,2004-08-24T10:05:37Z,5.8,5.8,1,2004-08-24T10:05:37Z,2004-08-24T10:05:37Z,422ea6fa81381f99e927c30c1fcbabdd10f7ff559e0fd1d58a01351b43a6e200,eqv1_ze76rg4e5sbohne24yyu75zjd5
m5_6,29395019049fb8172875a07b2210ff8d992c9f66b18615c82a5fae4d930c9a74,eqv1_jbzn45idlfm3s5vixrj3qmhtub,2004-09-07T12:15:50Z,5.0,5.0,1,2004-09-07T12:15:50Z,2004-09-07T12:15:50Z,cc750c687d2f4ecc58d9428d4a4ca7a4d441b36122fccbc287ddf052ee361df3,eqv1_jbzn45idlfm3s5vixrj3qmhtub
m5_6,dae674338ce439c67c945c6b995dcf062fdf4490b2039c8bc1e7263a994151a1,eqv1_3vcfguzhleebu5oyjpany3ns6u,2004-10-18T22:11:41Z,5.0,5.0,1,2004-10-18T22:11:41Z,2004-10-18T22:11:41Z,ffa02c3d769ac3ac875042ef1c1e7efab56fce5aac62d2853fc9d9b57ec20d51,eqv1_3vcfguzhleebu5oyjpany3ns6u
m5_6,437f27dafd431d97e21f7d075adb8f379b66399df6b5416bd1a5fb2f70136ccb,eqv1_rywbavelsm3txc2nrzn2vtomgr,2004-10-26T02:11:35Z,5.7,5.7,1,2004-10-26T02:11:35Z,2004-10-26T02:11:35Z,9dabf1416da805798e9e235c32b765c04cefc1a14d62fb84e91e14d651338ab6,eqv1_rywbavelsm3txc2nrzn2vtomgr
m5_6,3c6ee2bb88b56a90c65fc7d8cd1ae84da34e91166ed685884e4fc5834031e5de,eqv1_li5kzairkcgiouffkfyljdudgl,2004-12-26T07:30:12Z,5.0,5.0,1,2004-12-26T07:30:12Z,2004-12-26T07:30:12Z,cdfb50d42cde5b0c6162c6b19b643555670c3f540ea1fa6e3dddc95995f38d71,eqv1_li5kzairkcgiouffkfyljdudgl
m5_6,4476162f4465e6635f00839a9c921af462b8305708978ea434ad573ba435b78c,eqv1_a2gstwpqxecsbgbdmld3xihmia,2005-01-25T16:30:30Z,5.0,5.0,1,2005-01-25T16:30:30Z,2005-01-25T16:30:30Z,52fb42c98bcb1a8358c427eadb512b21b18dae8abaa64df535c5136ea6672362,eqv1_a2gstwpqxecsbgbdmld3xihmia
m5_6,ec7eaa07b32f9f61e36be965dd3a60b6b89698ca54457948ec74750d883763cc,eqv1_7bnpc2byugr4gg6k7dipwiup5i,2005-02-15T11:16:16Z,5.1,5.1,1,2005-02-15T11:16:16Z,2005-02-15T11:16:16Z,88d103c41c6003cc53ede325ecf8d75372d6138d063b3af660620e17a015d547,eqv1_7bnpc2byugr4gg6k7dipwiup5i
m5_6,926435d66b90ed0f93f6acdb4f92d17bfbf8e7d5b076a3448f75f4614600bd9e,eqv1_zkqsak5qztxz6qbcwp74enjzmf,2005-04-06T08:44:44Z,5.1,5.1,1,2005-04-06T08:44:44Z,2005-04-06T08:44:44Z,e4270853df16835e142bcc4de99f20c022e7c85a298b83f79fab8ffa435e50f1,eqv1_zkqsak5qztxz6qbcwp74enjzmf
m5_6,b3a424ce4f26c1d1ea65517fc763acaa0a561cabee9d6667952daf70bd794acf,eqv1_enn2fvxu4fwvvlbaxs4x2fwsnd,2005-04-07T21:41:41Z,5.2,5.2,1,2005-04-07T21:41:41Z,2005-04-07T21:41:41Z,dcb5f964b94a4819533f97af1df47b89a9ea47ee66d5257191aa846ca3f3facd,eqv1_enn2fvxu4fwvvlbaxs4x2fwsnd
m5_6,b93727c9ba42bd4a03d942f7c47e08ca3844726d7b6da3c4db5fb0eaa67e75ed,eqv1_gku7zqc7milqpj6gwu7dq74lge,2005-06-01T20:06:06Z,5.9,5.9,1,2005-06-01T20:06:06Z,2005-06-01T20:06:06Z,405d2601289b8bb9120920cbd51d9887bf1c2c0dd17c238357fd97db2e44c950,eqv1_gku7zqc7milqpj6gwu7dq74lge
m5_6,f830995f1c84d14f1165f72476b2b1e036cc1c7989e347fef2361c0e3935c3a4,eqv1_5e5kjbmhnxyev3fntbiyyvkk7x,2005-07-25T15:43:34Z,5.1,5.1,1,2005-07-25T15:43:34Z,2005-07-25T15:43:34Z,5dfad1d0797ef651fca626c3e613f941c6d9fbb019cbac9fb1a92e9b16d0625f,eqv1_5e5kjbmhnxyev3fntbiyyvkk7x
m5_6,b99ccaed1da4ec2202240f25ed49557af4322304b02bd00a027112e63f783ce4,eqv1_if3tlycuzoqo47nbfpaovrvonp,2005-08-05T14:14:14Z,5.3,5.3,1,2005-08-05T14:14:14Z,2005-08-05T14:14:14Z,cc86dbdf141505ee0c8c63187af0d34078e383574b2d7b22a98892a0bb7f15f5,eqv1_if3tlycuzoqo47nbfpaovrvonp
m5_6,93728646b6b8e4b2e1f41bcf85d37345a3805235d44d09c0b3414473a4898934,eqv1_735xfgjnruxxkaayr4ttjpjaje,2005-08-13T04:58:58Z,5.3,5.3,1,2005-08-13T04:58:58Z,2005-08-13T04:58:58Z,8be58e43151d8dc0bcaa0b88d70a4d19b41d31571d8b526dbfc6e04d7418a03b,eqv1_735xfgjnruxxkaayr4ttjpjaje
m5_6,562a2c2d3c09b64796db7aceaed5c40b1f5cbb2d6455a52d1448dc84a0378c67,eqv1_rgmkfg2xkdwxfeogivrb4qiful,2005-08-24T22:32:32Z,5.1,5.1,1,2005-08-24T22:32:32Z,2005-08-24T22:32:32Z,d6c9b53f9f60467c9c922e4a3eccfba2aa66b06dd8368cbac6eee0165978e670,eqv1_rgmkfg2xkdwxfeogivrb4qiful
m5_6,8ca62bf23acdb2bdf7d3246f6a595f1a4b9eedc09887332f0ccf8c251e14d9ee,eqv1_khi55wcazkd65c5ty4mlong25x,2005-08-25T21:08:08Z,5.2,5.2,1,2005-08-25T21:08:08Z,2005-08-25T21:08:08Z,a72f283cfd483b5ea8a1ee741a75fab1d82936586a02ad5667c824590802aaf5,eqv1_khi55wcazkd65c5ty4mlong25x
m5_6,5d689171923c58f8412db7daef7a11da97185eea1dc35b7142bfc420b66c5252,eqv1_fdsnjme5h4hha4yjwu3pnkwd3m,2005-11-26T00:49:49Z,5.7,5.7,1,2005-11-26T00:49:49Z,2005-11-26T00:49:49Z,98d856faed213a9c8a01577fe74ee95c86a17d1ba2a845a1e9ed294058afb23e,eqv1_fdsnjme5h4hha4yjwu3pnkwd3m
m5_6,014a1bc636ccfee4e3b7131bb95517e5d209f889b653df6e6d1fbd71c3809ecd,eqv1_inb4znxzi7ed53l734yrymxuzp,2006-01-12T01:05:05Z,5.0,5.0,1,2006-01-12T01:05:05Z,2006-01-12T01:05:05Z,e901c17d5e0e5bb58fd4bfb3fa8a8f31da05ac72daa75fbea779838faf439bb8,eqv1_inb4znxzi7ed53l734yrymxuzp
m5_6,09ce2a5c729bb4b27d38c516bff4ac0819985f673fbd65fc1ccb48d1f0141312,eqv1_icpy2ciyd3ut26hxa7ohh2d32h,2006-02-26T02:13:13Z,5.5,5.5,1,2006-02-26T02:13:13Z,2006-02-26T02:13:13Z,3e5a57ae656949fdb80f7e671e848f8634948042e54113ef0db53ffc0614f7cb,eqv1_icpy2ciyd3ut26hxa7ohh2d32h
m5_6,53a8c15a220e8d954c4f4077672636afe5f9f5dd1945cbfc2b392828a44f8e28,eqv1_cko7q7johw3ah3qgww25fjxbm3,2006-03-29T23:38:38Z,5.2,5.2,1,2006-03-29T23:38:38Z,2006-03-29T23:38:38Z,4584b7898a8e2cd7a29e23ca40177ba6d9f193349760d188036552d419c17561,eqv1_cko7q7johw3ah3qgww25fjxbm3
m5_6,4c0a0374885b420d905882c98003b587d58a08f9060bd0f1d9adeffdc5fa6e59,eqv1_lytn27x253fbzzug5imqan6skd,2006-03-31T12:23:23Z,5.0,5.0,1,2006-03-31T12:23:23Z,2006-03-31T12:23:23Z,b817407f263f7f86bfb31947c4c41ea1de2579828d011b4a0e0e8b8d7b6611d9,eqv1_lytn27x253fbzzug5imqan6skd
m5_6,367e4d749c1eca0126e3f331e9a0a36076ac1f4d655a97436a558a46c37fb0d6,eqv1_d643p5z652qi2yrzb6gcgbbfxs,2006-04-14T09:27:27Z,5.6,5.6,1,2006-04-14T09:27:27Z,2006-04-14T09:27:27Z,972e49f2a5f145439ceecb3a03c915c77eed4a75b41b01febbc5ae1cd91d94fe,eqv1_d643p5z652qi2yrzb6gcgbbfxs
m5_6,641f9aac140870c3267de25675c1226cc9be4d84cdfa578078905666fe683229,eqv1_w6lo6i55qwqj44th4wteib5f5o,2006-04-19T21:05:05Z,5.6,5.6,1,2006-04-19T21:05:05Z,2006-04-19T21:05:05Z,baef0fc933034aa4cf29a0ddd95d3d5619bef700e418226dd732feb812cff05f,eqv1_w6lo6i55qwqj44th4wteib5f5o
m5_6,7c8aa7072748df2f1aea249c312fd062225876c6c18aad87b06eb3266461bac0,eqv1_zh6p6thf6xxlxtv37r7m6cwtga,2006-06-20T16:52:57Z,5.0,5.0,1,2006-06-20T16:52:57Z,2006-06-20T16:52:57Z,690b78eb6ae6de0195d40060559a3b7744a3b0d3174b65b1f3e4f74dbfce6696,eqv1_zh6p6thf6xxlxtv37r7m6cwtga
m5_6,9ee79bee6936a84ec0f7329378d04f2118265c286a14a54cf0a158a0ffba650c,eqv1_ke3q3nqj2nxeswbnh6qzy5xcgx,2006-07-04T03:56:24Z,5.1,5.1,1,2006-07-04T03:56:24Z,2006-07-04T03:56:24Z,3ba9ad39c2f68f4b07e33fc1aa6b16e63ded39f48a139504f78e78d836838709,eqv1_ke3q3nqj2nxeswbnh6qzy5xcgx
m5_6,946c3b8d2cda3dfe9ef430ae7190758553489adb030f4585445ee33d1f86f387,eqv1_vvan7ivbrvktsrjlq4d5bvroeg,2006-07-17T20:41:54Z,5.0,5.6,2,2006-07-17T20:41:54Z,2006-07-19T09:53:08Z,376a775f3a967f90cdba93ef9e8b51baab08e0cee8e184ec0336282486efdbdf,eqv1_vvan7ivbrvktsrjlq4d5bvroeg|eqv1_spu45cesnqddbv5ujbbiqncx3y
m5_6,5b6f229305739104e114774f157dc63a62b354a9b535b8847495f9ed2ebcfab5,eqv1_457jbxccalzeyaubwyqqff6tqk,2006-07-22T01:10:23Z,5.1,5.1,1,2006-07-22T01:10:23Z,2006-07-22T01:10:23Z,0edf2dcaddd5928f91df488ff18dd645ecb075eae81ca5389ce39e993ad03d4b,eqv1_457jbxccalzeyaubwyqqff6tqk
m5_6,ef432f5ca1ceb41d422ff04e364d1fe40cac4743fde05384666fa4e975c43a38,eqv1_mut5ech52wfjx3kkoxlddf6p36,2006-08-25T05:51:43Z,5.1,5.1,1,2006-08-25T05:51:43Z,2006-08-25T05:51:43Z,1b7e7b9e072a79232a818e5996632e30021be3ad43f8f6bfe1785404b65f2367,eqv1_mut5ech52wfjx3kkoxlddf6p36
m5_6,8c69a1dda49008a8da00c6513bf34a13f25f943887e9ea701244c6e7d9584bfa,eqv1_unrucmnaujespxerce3newmosi,2006-09-11T18:12:21Z,5.4,5.4,1,2006-09-11T18:12:21Z,2006-09-11T18:12:21Z,f7a3861c94f04d02d7879d7dffe11473f2fab01143bac1c307cb97831374b041,eqv1_unrucmnaujespxerce3newmosi
m5_6,03247e36fe0aaaca66cd6e959e9e10203e467340a711aca74c2d9a2ca901c8dc,eqv1_ea5vco3iyce7vpfetum6kqegve,2006-11-23T11:04:43Z,5.1,5.1,1,2006-11-23T11:04:43Z,2006-11-23T11:04:43Z,191e748bd8851a0a59a425da7c07e0fde697141dc67ff0b4f516b358652706ff,eqv1_ea5vco3iyce7vpfetum6kqegve
m5_6,cee46f8e0fd5c275e12296067dc09c58841282faa281686357b698f0b788bb68,eqv1_tngh7tmcc34xjtercejp6mfyhd,2007-02-02T22:32:21Z,5.5,5.5,1,2007-02-02T22:32:21Z,2007-02-02T22:32:21Z,437d585753a882fa58f408c32b016a44d42da4da1639567b3774143b995c30ec,eqv1_tngh7tmcc34xjtercejp6mfyhd
m5_6,2d84f9bbac9102a7d45c9e9473384bf47f1d730b3a2a0a6d20eb6ec40be22cb0,eqv1_p2g6vxcnujna2arit252leiopv,2007-02-25T01:49:41Z,5.3,5.3,1,2007-02-25T01:49:41Z,2007-02-25T01:49:41Z,9d0cf3344f654e68ea84dcc581d60c24df1c75f2f2e6f832317255ecd92c17ed,eqv1_p2g6vxcnujna2arit252leiopv
m5_6,9def8e3ec19061f5bdd564a1d654b3b60b49896ea9eab934c16e0e59c652e4a8,eqv1_icxgpuwdylcbeuiwga563trlo2,2007-05-07T11:59:49Z,5.6,5.6,1,2007-05-07T11:59:49Z,2007-05-07T11:59:49Z,0ef76eb435e7fd2d8e87e54301097698efb1cbb24392057782c89956771d7b2a,eqv1_icxgpuwdylcbeuiwga563trlo2
m5_6,585ef752fdceeba973edfe043720f55be909060e769f9b35ce38a54381b4f6ab,eqv1_3undtlmb2mfvvzuotvn7cfamdx,2007-07-20T10:06:53Z,5.7,5.7,1,2007-07-20T10:06:53Z,2007-07-20T10:06:53Z,d9dd4983ef11b7de13e729a3c11ed9e31e636464df5bd0ee370c77932b0ac64a,eqv1_3undtlmb2mfvvzuotvn7cfamdx
m5_6,f5ba2222bc16cd16f5b1b13551bf12f909de002be8112d4b3f2e9d127ce3e1a0,eqv1_rjkahqmvj7phrb4k4cqmztccae,2008-01-22T18:43:36Z,5.5,5.5,1,2008-01-22T18:43:36Z,2008-01-22T18:43:36Z,647746b665736a4e7dd0cd93ed9bc8be8aa652736c324c223b26bcac85648f9f,eqv1_rjkahqmvj7phrb4k4cqmztccae
m5_6,e474a675b36ccbd2d5d8f61df9f4552f3221c3d5197f81a897cd596f012c753b,eqv1_yjir6csvildxm5kyelacmta56r,2008-03-20T22:35:10Z,5.6,5.8,10,2008-03-20T22:35:10Z,2008-03-26T10:39:24Z,2fd2ac377c3be1f668e7e85c9223edb857e95921ad36ac8373d7a8d418a13eca,eqv1_yjir6csvildxm5kyelacmta56r|eqv1_kwqaibf54r3mnbk3q6hj7pqria|eqv1_a4s4aa5rf6noplgpiuheqt5e5b|eqv1_ac3uleycrnrupdmx27yqhyhzpn|eqv1_pzxvemmrdyek7brs5qckhudz74|eqv1_tozlcbnyqz7un5wrursteehun3|eqv1_fjedvjwve57lqg7yjj57kcg4bi|eqv1_rqokhq6e5tvygrdgnyowgznegi|eqv1_llayfuwblemxzcnlec4cubnkea|eqv1_pie2av7kh4tifnec7jvcjanutg
m5_6,9b8e0527d58f4b0b1377f2164a1c12a48ffbf73ec234343f87e9d12533188419,eqv1_bss4aky3vxsnpzvtgvtul3itge,2008-03-21T12:36:56Z,5.0,5.0,1,2008-03-21T12:36:56Z,2008-03-21T12:36:56Z,7f88eeceafe3b631c37b683b8c37a305372a3c90eb6fdbd879d65626c28dfa00,eqv1_bss4aky3vxsnpzvtgvtul3itge
m5_6,e136a8ce91c282639dd8ad2e3bb3bddf323ce3e6c3956c9636d003654f4133e2,eqv1_spy2abxkxyswlk6xqexw5pnj7f,2008-03-30T08:32:29Z,5.0,5.0,1,2008-03-30T08:32:29Z,2008-03-30T08:32:29Z,de0cc954fa0af4ec2c6ea9228cc63938119cb3d7ff80fe3770e66c72331b28f7,eqv1_spy2abxkxyswlk6xqexw5pnj7f
m5_6,fe2f733c1a99b49b49db72fa97017608c2a66edb92c0f47f12137929c5278c08,eqv1_qpb442f7irjohgdsnv3xbpxs6r,2008-04-20T13:14:49Z,5.1,5.1,1,2008-04-20T13:14:49Z,2008-04-20T13:14:49Z,4539e148fdfe4c8ff82c3a1d065816eb66709fa59c60344c7c28e86aef7b9397,eqv1_qpb442f7irjohgdsnv3xbpxs6r
m5_6,2a14cfeb3bf0d32a4339db2cab9c2e34ebf5159d1e5558a539e3312991a79640,eqv1_o4qjqiequhlg5hrsyvukmmnl44,2008-05-12T07:34:48Z,5.0,5.9,19,2008-05-12T07:34:48Z,2008-06-10T22:23:20Z,7e1134d46748a987144d21e3ba86e2beb1a4a67f2b3b33e1d0ec9dddf9fcd08e,eqv1_o4qjqiequhlg5hrsyvukmmnl44|eqv1_haw4n6r4fmrc22dbwrkcmmpysw|eqv1_nsbdtw5n75el6eyf5kyjwjyyqr|eqv1_23g4kzch35r3sdjbjgf7znbyq3|eqv1_jkunpppenupa5b6l3q3bzjhgun|eqv1_6xjnf6g26lye2cg6jdt3suhb2a|eqv1_jwog5gbl7vdat2wtpya4m4wk5u|eqv1_bgjmyuovlxbzseqphaqmbpi2i5|eqv1_wdq6tqisvno2rcsbmaaomzefhd|eqv1_jxxtkxvh4bsgswuj6ffmhnofxe|eqv1_jv47l7bmbjvujjjrx2xybbr46z|eqv1_oey2mo25hiqzegcmprjbxwenlk|eqv1_ckh64binznrk5fhxpd7r72tbbr|eqv1_no46flz3kjsf6aqw7hrrd4tl2p|eqv1_k77bvqf6pvbg77kesxruo7ft7h|eqv1_vcvqys7zkee2pw7dd36yxfz77t|eqv1_lavde47xayj3eoonwno7nvfn2r|eqv1_kk5fe2dem42xvsr7lpct3mywl7|eqv1_sougkcc54wwrqhelhol22ybpzk
m5_6,e806f6997b73c03442e896c09fda21ca37bd91a5c0a92df5998997ef747ea487,eqv1_b6dl32xzilo7a5gfx7yd6bo6nm,2008-05-12T14:46:09Z,5.1,5.7,6,2008-05-12T14:46:09Z,2008-06-05T04:41:08Z,9002198db5a7e87a8e3042f5f38a883f379a950f035b61d1042a3c446613cee5,eqv1_b6dl32xzilo7a5gfx7yd6bo6nm|eqv1_yyrpqgyodq6lspdpwkgdjdwcoo|eqv1_y7r44fbwwvhb5hwlhhp3ulud5t|eqv1_s6rnyxgjvpcqkbiy2quwlontdy|eqv1_rf4qbcfpkvqbtxh3oanizkbdn2|eqv1_52q2otglfrqqxqywhmjwkgtxhx
m5_6,68d4481bbd320160540feaf01b289ba6063837e9934120e0e7ed7080a6b6c5d4,eqv1_tnx6unhijezczncrzyuw26kh7p,2008-05-12T20:45:32Z,5.2,5.2,2,2008-05-12T20:45:32Z,2008-05-14T21:01:08Z,307c2403de659bd28659dd0e35d32e3a71aa62d5bfce852bb2e943401e332ba7,eqv1_tnx6unhijezczncrzyuw26kh7p|eqv1_pbjv5isjsf2254zkce7in4qwus
m5_6,2064388b21adaed8fef9883edc44f185f9c931099406dd74f7a57851bfe4853b,eqv1_4ufrrxko6r2e7cu3czwnr5z7lh,2008-06-08T17:56:24Z,5.0,5.5,5,2008-06-08T17:56:24Z,2008-06-18T08:12:15Z,a5215d7f90cb054b8a82cce8fe0520c07f89ff507bf4dce740f98bfef8b18925,eqv1_4ufrrxko6r2e7cu3czwnr5z7lh|eqv1_miz34toww5tj42hr5vyoa7kpee|eqv1_k6jm5y5r7oegocv6dj3n47xial|eqv1_xizzudaoxad5nf6qgue6sn5a5g|eqv1_nq6fncioai4xz4wdgz2xi35lnj
m5_6,ef0f557c36b252f306af17abbc5917abeecd8ae4cb59de1bb52819f09fc6e811,eqv1_wgfipqbfau7n4n33n2gtn6dfsf,2008-06-10T06:05:04Z,5.2,5.2,1,2008-06-10T06:05:04Z,2008-06-10T06:05:04Z,2e076e4694921a768cfb9f1cd64ade362fb39005f254a6013f6cf727f6147829,eqv1_wgfipqbfau7n4n33n2gtn6dfsf
m5_6,ebcb6e4df2e67030edf8acb0823b7878016d42adc533e99b153b7075f006c07c,eqv1_6f3fsfhp3qn6y5vimic4grkz6s,2008-06-18T05:23:34Z,5.4,5.4,1,2008-06-18T05:23:34Z,2008-06-18T05:23:34Z,da18edb52b71fe7fcd9a1b740735271ad1d8f8cdab7aaf12c0a81b7d197fb34a,eqv1_6f3fsfhp3qn6y5vimic4grkz6s
m5_6,f97adf2a1bb55256d4ee78b788a8b77f82648bd42583c343aa3d978774db0702,eqv1_26umv3zexzzczwj4pmsmfemb4y,2008-06-29T12:47:28Z,5.5,5.5,2,2008-06-29T12:47:28Z,2008-07-02T20:23:00Z,4d08822dea986c1abb14851657237b72c8110cbe31786c2a8327907db4ab2865,eqv1_26umv3zexzzczwj4pmsmfemb4y|eqv1_urkg6tj3aqr57xwq2fuwtcyd6d
m5_6,467dd19248468b93c5ed1dde8dc529587af1a6858d5cc3f64e1fd8bb63479998,eqv1_zbahoko35qh5zcqchiedq2bikw,2008-07-15T09:26:21Z,5.0,5.0,1,2008-07-15T09:26:21Z,2008-07-15T09:26:21Z,c055eaab40d873ccf9ee351fca451a062e14da2fd2435a202baba6131be9b1d7,eqv1_zbahoko35qh5zcqchiedq2bikw
